address,Latitude,Longitude,PostalCode,dist_to_cbd,nearest_healthcare_dist,nearest_shopping_dist
207 ANG MO KIO AVE 1 SINGAPORE,1.36582089504381,103.842847772078,560207,9.159755219858525,0.9829246053189048,0.7318493524290958
432 ANG MO KIO AVE 10 SINGAPORE,1.36830996981351,103.853600305664,560432,9.390401612207159,0.9894652830394671,0.5805539583001237
117 ANG MO KIO AVE 4 SINGAPORE,1.3737170825368,103.835610469339,560117,10.141265355756566,1.2229051623954645,1.1662259820887924
428 ANG MO KIO AVE 3 SINGAPORE,1.36893906457102,103.854412288513,560428,9.463105626153503,1.0230463449800613,0.6621580212864686
573 ANG MO KIO AVE 3 SINGAPORE,1.37056143999067,103.854823102785,560573,9.64509343715906,0.9821613929736813,0.72166183903892
418 ANG MO KIO AVE 10 SINGAPORE,1.3649460137791,103.854043379775,560418,9.017957532425775,1.2869646818229672,0.7837428911865782
324 ANG MO KIO AVE 3 SINGAPORE,1.36833392201705,103.846879231399,560324,9.403220500384624,0.6107523288771141,0.2037878849586602
596B ANG MO KIO ST 52 SINGAPORE,1.37205123278789,103.850545847531,562596,9.803641072954377,0.4795928071774549,0.30250652951073304
234 ANG MO KIO AVE 3 SINGAPORE,1.36718287740141,103.836639986274,560234,9.405859795729164,1.331628944963756,1.1620851670307204
648 ANG MO KIO AVE 5 SINGAPORE,1.37823859353841,103.843719728887,560648,10.52577998633049,0.5871112856609114,0.7432212526590355
253A ANG MO KIO ST 21 SINGAPORE,1.36994640110529,103.834284522299,561253,9.756226959620902,1.436351518740461,1.3154701259561674
439 ANG MO KIO AVE 10 SINGAPORE,1.36629197864802,103.85349630883,560439,9.165787257807198,1.1342508324074656,0.649223530418252
306 ANG MO KIO AVE 1 SINGAPORE,1.36572552222846,103.845750564626,560306,9.121367564021824,0.9051328251579015,0.49499656227966693
729 ANG MO KIO AVE 6 SINGAPORE,1.3738661404098,103.845935822176,560729,10.023349595464937,0.07522992033872099,0.21448357898778753
315B ANG MO KIO ST 31 SINGAPORE,1.36402757273373,103.847478724527,563315,8.921598619379917,1.0931323659993837,0.5915058274865918
700C ANG MO KIO AVE 6 SINGAPORE,1.36944159368432,103.84648823913,563700,9.528601296231887,0.487047785271049,0.2206143848955252
620 BEDOK RESERVOIR RD SINGAPORE,1.33433432226397,103.917712559288,470620,9.264111598179454,1.782212368816758,1.6022716144313804
38 BEDOK STH RD SINGAPORE,1.32082560856834,103.938994585574,460038,10.569419527557557,1.036208726363501,1.174144061125704
504 BEDOK NTH ST 3 SINGAPORE,1.33188000305479,103.932389359044,460504,10.466966917243555,0.5597366836497387,0.7138435511761015
545 BEDOK NTH ST 3 SINGAPORE,1.3300514240201,103.924118031423,460545,9.576800964429145,0.9346192784889104,0.7458991318022404
546 BEDOK NTH ST 3 SINGAPORE,1.33082005919243,103.925595840288,460546,9.761314031996664,0.8270692066318095,0.6832462219399409
18 BEDOK STH RD SINGAPORE,1.32062504871279,103.934734222428,460018,10.125685795761443,0.7625406136549713,0.7683770641607027
550 BEDOK NTH AVE 1 SINGAPORE,1.3326931795279,103.926617402908,460550,9.969299575601752,0.8741379856140443,0.8005452471241901
502 BEDOK NTH ST 3 SINGAPORE,1.331245062,103.931244293846,460502,10.321467211204405,0.49191518005918555,0.6000734395330454
509 BEDOK NTH ST 3 SINGAPORE,1.33317541870197,103.931265025162,460509,10.434565837662293,0.704674814992825,0.8072740628628232
525 BEDOK NTH ST 3 SINGAPORE,1.33460113941761,103.929445271638,460525,10.348491577982514,0.901933835071571,0.9431708248009969
534 BEDOK NTH ST 3 SINGAPORE,1.33303698213001,103.924812248346,460534,9.822790243566578,1.044527224755435,0.9324843118375126
542 BEDOK NTH ST 3 SINGAPORE,1.33066590908483,103.922843972485,460542,9.494793100479216,1.091617414317538,0.9011243044651234
76 BEDOK NTH RD SINGAPORE,1.3282966654865,103.942067527916,460076,11.224831108513142,1.1413524487053244,1.4119178770609195
709 BEDOK RESERVOIR RD SINGAPORE,1.33541606639526,103.922350069667,470709,9.749633804079496,1.4248023517061084,1.3076548196158464
703 BEDOK RESERVOIR RD SINGAPORE,1.33716507441516,103.919893055357,470703,9.648164479587907,1.7584182044581484,1.631549175208434
27 NEW UPP CHANGI RD SINGAPORE,1.32412432931246,103.934921045772,462027,10.307518076108868,0.453867961884688,0.6364972417194613
42 CHAI CHEE ST SINGAPORE,1.32797877350561,103.925804792632,461042,9.616105900936407,0.6886997069056958,0.4652796646691223
426 BEDOK NTH RD SINGAPORE,1.32980063275837,103.928985674792,460426,10.023585664427136,0.4595100649995488,0.4141563238328411
530 BEDOK NTH ST 3 SINGAPORE,1.33371332018833,103.927020293564,460530,10.06886538826479,0.9344988095187312,0.890127285747849
420 BEDOK NTH ST 1 SINGAPORE,1.32774467875638,103.928874390405,460420,9.898339745212253,0.35012216354528664,0.19586853938324816
105 BEDOK NTH AVE 4 SINGAPORE,1.333722809,103.936517719048,460105,10.966394137221004,0.9187744666864093,1.1462658779989616
519 BEDOK NTH AVE 1 SINGAPORE,1.33087614142097,103.928059854349,460519,9.997129434351342,0.6169861352104702,0.5543761918328175
548 BEDOK NTH AVE 1 SINGAPORE,1.33131021834565,103.92685391703,460548,9.908684469994224,0.7472827981231718,0.6505677693750163
537 BEDOK NTH ST 3 SINGAPORE,1.33177300757048,103.924236461237,460537,9.691750069868995,1.0114320213541466,0.8629337183682595
28 NEW UPP CHANGI RD SINGAPORE,1.32369451969703,103.934994919422,460028,10.294278354715761,0.4929971951861209,0.6559895025536162
100 BEDOK NTH AVE 4 SINGAPORE,1.33413899974038,103.938389713003,460100,11.169548869132287,1.0834062712109847,1.3265704752656096
103 BEDOK RESERVOIR RD SINGAPORE,1.32877022232019,103.909381354431,470103,8.152711000068889,1.3359613206939125,1.9427864224199531
522 BEDOK NTH AVE 1 SINGAPORE,1.33066302927677,103.92698039611,460522,9.882529751177847,0.6906320278446189,0.5806061826798369
551 BEDOK NTH AVE 1 SINGAPORE,1.33226851755603,103.927036580009,460551,9.982896675942335,0.8078608824066639,0.7387930536762
608 BEDOK RESERVOIR RD SINGAPORE,1.33184129947186,103.913196235939,470608,8.697097574758441,1.8155499313927659,1.9265475881127194
135 BEDOK NTH ST 2 SINGAPORE,1.32873535148094,103.936506738278,460135,10.695806885326299,0.5525188325266431,0.8257625644509041
40 CHAI CHEE AVE SINGAPORE,1.32604335303082,103.926488452026,461040,9.574387968051415,0.6085573859246869,0.33287033910360525
57 NEW UPP CHANGI RD SINGAPORE,1.32424554153984,103.941568704132,461057,10.983456988363253,1.1137358124073158,1.3517228133967476
401 BEDOK NTH AVE 3 SINGAPORE,1.33098173461878,103.933604621756,460401,10.533402527827791,0.4949177885934027,0.7035577461859197
2 BEDOK STH AVE 1 SINGAPORE,1.32130118793544,103.933299574181,460002,10.010969178848855,0.6384702864078617,0.5965711357308648
116 BEDOK NTH RD SINGAPORE,1.33100823526591,103.938066838998,460116,10.967990569876855,0.825650886537972,1.0912907224940567
419 BEDOK NTH ST 1 SINGAPORE,1.32696621417456,103.928135771625,460419,9.784304375126949,0.4185875984901484,0.1836662749489845
107 BEDOK NTH RD SINGAPORE,1.33231740745783,103.936301267285,460107,10.867360587663988,0.7786422022975437,1.0185477781081453
221B BEDOK CTRL SINGAPORE,1.32500043309616,103.934497810091,462221,10.307982266878193,0.3558287013277517,0.5634417843230408
219A BEDOK CTRL SINGAPORE,1.32531112114443,103.933278106545,461219,10.202182416432729,0.23133525994684084,0.42358789962108506
512 BEDOK NTH AVE 2 SINGAPORE,1.33336715518929,103.929177675999,460512,10.249259000197462,0.7832739867446987,0.8069678335467019
131 BEDOK RESERVOIR RD SINGAPORE,1.3331220560709,103.911711197755,470131,8.656625817706733,1.8784511003147002,2.130898662406305
147 BEDOK RESERVOIR RD SINGAPORE,1.33488194247883,103.911778859623,470147,8.787432442541975,2.0650009055237377,2.203174517405068
117 BEDOK NTH RD SINGAPORE,1.33065454769523,103.938496275607,460117,10.99129322976521,0.8454490055273042,1.1145996204775208
82 BEDOK NTH RD SINGAPORE,1.32953680475668,103.940406562732,460082,11.12156472329304,0.9910367729091162,1.2647937987417162
121 BEDOK NTH RD SINGAPORE,1.32964201790706,103.938821071117,460121,10.97045425614033,0.8288279926082396,1.1020646232546223
536 BEDOK NTH ST 3 SINGAPORE,1.3335411894605,103.923190774432,460536,9.705314045363943,1.2196745505999373,1.0869472852406459
517 BEDOK NTH AVE 2 SINGAPORE,1.33108906602956,103.929204536012,460517,10.118097281038732,0.5566651256374842,0.5539357146486129
34 BEDOK STH AVE 2 SINGAPORE,1.32205652925918,103.93835472666,460034,10.55818341964196,0.8951760496366047,1.0620122358291486
6 BEDOK STH AVE 2 SINGAPORE,1.32221710776614,103.934991224907,460006,10.22434851089933,0.6211007769900739,0.7038194253184836
37 BEDOK STH AVE 2 SINGAPORE,1.32190663617287,103.939847213862,460037,10.703717683765115,1.0416742221814306,1.2262763879056233
35 BEDOK STH AVE 2 SINGAPORE,1.32233220742919,103.939766219283,460035,10.714237534423765,1.0095856478823066,1.2061549898342159
724 BEDOK RESERVOIR RD SINGAPORE,1.33714403979137,103.928433830286,470724,10.412560218432299,1.2056511320734302,1.1935666952300183
523 BEDOK NTH ST 3 SINGAPORE,1.33435471975894,103.930612016802,460523,10.442736348790506,0.8444889465699649,0.923207518597168
65 NEW UPP CHANGI RD SINGAPORE,1.32467852779302,103.939770313241,460065,10.821383012448328,0.908206112968996,1.146894035833495
132 BEDOK NTH ST 2 SINGAPORE,1.32775288998395,103.936709340476,460132,10.665338620818199,0.5435696620988402,0.8158378020279106
62 NEW UPP CHANGI RD SINGAPORE,1.32332667400534,103.940030188552,461062,10.785634709514428,0.9859408801872237,1.205234529765697
428 BEDOK NTH RD SINGAPORE,1.32953994162628,103.9276501,460428,9.881181281467052,0.5579784684679838,0.43526537004469446
772 BEDOK RESERVOIR VIEW SINGAPORE,1.3364625679398,103.937895451472,470772,11.254021627624532,1.2577487359248267,1.1809593318413476
774 BEDOK RESERVOIR VIEW SINGAPORE,1.3365822191075,103.93670727972,470774,11.148353514605075,1.2049377763817668,1.1260921670457045
768 BEDOK RESERVOIR VIEW SINGAPORE,1.33566434343811,103.937321681832,470768,11.153495922268583,1.1486992640164437,1.2433664936879485
180 BEDOK NTH RD SINGAPORE,1.3267134876497,103.940892186551,460180,11.030514186814354,0.9997689312191431,1.2620841502440634
611 BEDOK RESERVOIR RD SINGAPORE,1.33101555033747,103.915165583026,470611,8.816184556834136,1.8494982030172442,1.6896464166619976
602 BEDOK RESERVOIR RD SINGAPORE,1.32934898685946,103.911583237057,470602,8.386244673572827,1.4874064512964762,2.0228595295485885
101 BEDOK RESERVOIR RD SINGAPORE,1.32844913301985,103.909937396599,470101,8.18000158726062,1.3226891299745864,1.9750940494650224
506 BEDOK NTH AVE 3 SINGAPORE,1.33214280816285,103.933720223574,460506,10.60925931996073,0.6202438270555588,0.814245644141954
99 BEDOK NTH AVE 4 SINGAPORE,1.33393217749941,103.939470307742,460099,11.262343247221123,1.1510314064163572,1.4034593122447854
553 BEDOK NTH AVE 1 SINGAPORE,1.33149366261597,103.927818703986,460553,10.010422211223352,0.6856884570152973,0.6279392338666528
804 CHAI CHEE RD SINGAPORE,1.3242250727223,103.922021941751,460804,9.04270277521777,1.136798645609564,0.7988892907726154
659 JLN TENAGA SINGAPORE,1.33433246206686,103.906386015918,410659,8.296986391472888,1.8920804988587894,2.1306559610361178
405 BEDOK NTH AVE 3 SINGAPORE,1.32871338222698,103.93409540275,460405,10.458247233370761,0.3187100183169157,0.5813691704238506
172 BEDOK STH RD SINGAPORE,1.32066917100909,103.94468952936,460172,11.149071841077038,1.580122717633733,1.7818611899216172
406 BEDOK NTH AVE 3 SINGAPORE,1.32822550655778,103.934469289425,460406,10.469150884699568,0.322946190179863,0.594416164503781
55 NEW UPP CHANGI RD SINGAPORE,1.32509255644891,103.942110168405,461055,11.077044996294045,1.1520943902843581,1.400418678790994
66 BEDOK STH AVE 3 SINGAPORE,1.31849377884951,103.943872460454,460066,10.977519077506408,1.6244528985233615,1.7743538817480171
103 LENGKONG TIGA SINGAPORE,1.32585546338587,103.910598910975,410103,8.068476893845949,1.0927257431823079,1.9050620392791746
67 BEDOK STH AVE 3 SINGAPORE,1.31897410282406,103.944076222052,460067,11.017534095671408,1.613386462729607,1.7751975632222488
114 BEDOK RESERVOIR RD SINGAPORE,1.33056065989658,103.909838947885,470114,8.315761479675812,1.541121050514241,2.1007620598117214
10D BEDOK STH AVE 2 SINGAPORE,1.3217708591015,103.936326570445,463010,10.339152976458005,0.7507535055870651,0.8598281558621855
629 BEDOK RESERVOIR RD SINGAPORE,1.33439908281466,103.914501162624,470629,8.987091615496013,2.107557166950354,1.9099289075686996
104 LENGKONG TIGA SINGAPORE,1.32563496745023,103.909815198327,410104,7.983281836622238,1.030076661708804,1.8154535247706882
308 SHUNFU RD SINGAPORE,1.35058252902296,103.837846846026,570308,7.5672373968469575,1.4527883016395184,0.38567037052795344
271 BISHAN ST 24 SINGAPORE,1.35661575812609,103.842317636339,570271,8.149478593454443,1.9716602234773355,0.8415491443421983
107 BISHAN ST 12 SINGAPORE,1.34641761420969,103.847920706844,570107,6.963546494021586,1.607424644502588,0.42340478460359493
239 BISHAN ST 22 SINGAPORE,1.36042894626787,103.8447773,570239,8.542531456845731,1.502904893199809,1.0635587819859929
264 BISHAN ST 24 SINGAPORE,1.35865897891792,103.842049817206,570264,8.378612390087861,1.7604271832784468,0.9427886213120098
177 BISHAN ST 13 SINGAPORE,1.3478462316134,103.853549587529,570177,7.115774353398621,1.602533672679822,0.612645031062921
281 BISHAN ST 24 SINGAPORE,1.35727709271493,103.844629114303,570281,8.19491063787534,1.8526336912421184,0.9024618101907235
113 BISHAN ST 12 SINGAPORE,1.34723185095729,103.848808988875,570113,7.0492406910844085,1.7409460332512547,0.32820685940147454
227 BISHAN ST 23 SINGAPORE,1.35807054684995,103.847138116766,570227,8.262136452920505,1.7522393073924132,0.8922170836784887
167 BISHAN ST 13 SINGAPORE,1.34800341123895,103.855395747158,570167,7.143097768131318,1.553762366604605,0.7979137936934969
112 BISHAN ST 12 SINGAPORE,1.34681029782167,103.84904106054,570112,7.001395981050825,1.733210226859288,0.37775733959105035
251 BISHAN ST 22 SINGAPORE,1.36191020704912,103.844170608274,570251,8.712593417154427,1.3518087836257715,0.9459470111376054
302 SHUNFU RD SINGAPORE,1.34936138318074,103.839099307727,570302,7.407276339019704,1.3411551986408887,0.5797357705705161
289 BISHAN ST 24 SINGAPORE,1.35666114854932,103.844930577727,570289,8.123681468922003,1.9170998572029878,0.826314933054798
248 BISHAN ST 22 SINGAPORE,1.36139715643871,103.843281258825,570248,8.665513269932978,1.4300891123734505,1.0466130287795312
310 SHUNFU RD SINGAPORE,1.35085167873462,103.838679123356,570310,7.578777266400228,1.4949398572893595,0.43330342957907453
447 BRIGHT HILL DR SINGAPORE,1.3582216078161,103.831932958776,570447,8.543702454091994,2.3489164181244595,0.4654885993783949
217 BISHAN ST 23 SINGAPORE,1.35674001530713,103.849329508235,570217,8.103897914300228,1.9231000017935391,0.7353566128293808
128 BISHAN ST 12 SINGAPORE,1.34608831988483,103.850466820468,570128,6.917008521549203,1.5994067443595625,0.5014627582890616
183 BISHAN ST 13 SINGAPORE,1.35045853468041,103.852476179728,570183,7.403181085805798,1.9165612321944971,0.4371973606503331
192 BISHAN ST 13 SINGAPORE,1.34897431725156,103.851306462341,570192,7.2371628937242445,1.8220714368568516,0.3337507455315431
212 BISHAN ST 23 SINGAPORE,1.35627246709414,103.848249854181,570212,8.05623574503905,1.9596831528936107,0.679133456493484
201 BISHAN ST 23 SINGAPORE,1.35506686853913,103.846946060532,570201,7.930013526797167,2.0855856959312606,0.5728275039491746
450 SIN MING AVE SINGAPORE,1.35835553844469,103.830397807509,570450,8.602824020586201,2.405664920550702,0.4440779503502934
525 BT BATOK ST 52 SINGAPORE,1.35710516584321,103.752204623104,650525,13.705838929532597,0.7540331145846101,0.822956128753922
501 BT BATOK ST 52 SINGAPORE,1.35149319356169,103.754998121996,650501,13.089212880278428,0.8088073999700952,0.6647263371450468
410 BT BATOK WEST AVE 4 SINGAPORE,1.36445863795592,103.744991611928,650410,14.837680109898967,1.4186270037155733,1.436779896908963
408 BT BATOK WEST AVE 4 SINGAPORE,1.36481977758189,103.744989792545,650408,14.862121430945052,1.4579096169064432,1.3966576255166079
423 BT BATOK WEST AVE 2 SINGAPORE,1.36215691970023,103.744946718558,650423,14.68858664140792,1.1713057526665587,1.389904707659688
272 BT BATOK EAST AVE 4 SINGAPORE,1.34879030700149,103.757864718209,650272,12.655894722034667,1.1807368002620577,0.9875224913800837
229 BT BATOK EAST AVE 3 SINGAPORE,1.34827660376884,103.754680867021,650229,12.91647267305221,0.875638468275396,0.660350448482592
217 BT BATOK ST 21 SINGAPORE,1.34673392184416,103.754727840299,650217,12.817809153587644,0.9727771265012156,0.7429894388237576
421 BT BATOK WEST AVE 2 SINGAPORE,1.36251752917877,103.744946684475,650421,14.712382504055723,1.2100167031392537,1.4277627688115497
407 BT BATOK WEST AVE 4 SINGAPORE,1.36485171911506,103.745814559435,650407,14.791420004880006,1.4449861878348813,1.4004687361089063
240 BT BATOK EAST AVE 5 SINGAPORE,1.35048816023777,103.754177773165,650240,13.100478394933072,0.7351282863811228,0.5619496164065598
179 BT BATOK WEST AVE 8 SINGAPORE,1.34581228622891,103.742210249553,650179,13.95406192446363,0.9226431880710052,0.920934103754851
414 BT BATOK WEST AVE 4 SINGAPORE,1.36357610603461,103.74597741135,650414,14.691078629819257,1.3020313672661183,1.5089483587193473
269 BT BATOK EAST AVE 4 SINGAPORE,1.3487578841922,103.759451695253,650269,12.509295170052889,1.350910561001068,1.1620840451441938
152 BT BATOK ST 11 SINGAPORE,1.34830189530172,103.744257268105,650152,13.897218799153835,0.5647855740368384,0.5880770839449972
146 BT BATOK WEST AVE 6 SINGAPORE,1.34966890869827,103.744083499088,650146,13.992627934572774,0.48208553988443026,0.5657912198159571
533 BT BATOK ST 51 SINGAPORE,1.35587908699049,103.749799126312,650533,13.84258396368804,0.488308438402547,0.6165663669259913
157 BT BATOK ST 11 SINGAPORE,1.34836899457739,103.743422087347,650157,13.980688498450021,0.6272243384975044,0.6719549623831527
540 BT BATOK ST 52 SINGAPORE,1.35440568176535,103.75130601487,650540,13.611229394193913,0.4782244802165788,0.5095839649409565
239 BT BATOK EAST AVE 5 SINGAPORE,1.3502391390638,103.755100850762,650239,13.00022748030407,0.8413616188513782,0.6645956077581693
249 BT BATOK EAST AVE 5 SINGAPORE,1.35061655709758,103.756564159717,650249,12.89073167316885,0.9929178030518832,0.8275246388595745
316 BT BATOK ST 32 SINGAPORE,1.3605766052846,103.746834002944,650316,14.415475045824326,0.9589782673608459,1.1625317606533816
250 BT BATOK EAST AVE 5 SINGAPORE,1.35105549277865,103.757080302123,650250,12.872110970762318,1.0436033582721698,0.887693387429969
164 BT BATOK ST 11 SINGAPORE,1.34771697477219,103.742831711054,650164,14.000178729319932,0.7242387386445012,0.759363814357404
167 BT BATOK WEST AVE 8 SINGAPORE,1.34693272783596,103.742257105901,650167,14.011445174754568,0.8300438862640713,0.8539505899641294
312 BT BATOK ST 32 SINGAPORE,1.35987875096146,103.74733565667,650312,14.324641650323676,0.8772294453795362,1.075257647458325
208 BT BATOK ST 21 SINGAPORE,1.34590310545134,103.748811814397,650208,13.325906651565411,0.688334072268626,0.49850687315063236
534 BT BATOK ST 51 SINGAPORE,1.35590698154634,103.750411621456,650534,13.788892387319489,0.5262479025648613,0.6315199792175317
311 BT BATOK ST 32 SINGAPORE,1.36008251500719,103.748341653201,650311,14.247951331260444,0.9012198418355446,1.08287716246212
319 BT BATOK ST 33 SINGAPORE,1.36139508011177,103.746516655571,650319,14.497848334516139,1.053499389306334,1.2591413791582136
417 BT BATOK WEST AVE 4 SINGAPORE,1.3628909909218,103.746539240126,650417,14.59533316879537,1.2183569727937262,1.4210184983762995
307 BT BATOK ST 31 SINGAPORE,1.35817033436975,103.748118653062,650307,14.14267083589439,0.687399843445618,0.8739291037709729
138 BT BATOK WEST AVE 6 SINGAPORE,1.35044711973729,103.744471903926,650138,14.001382932997636,0.4022421717431643,0.517195365571368
124 BT BATOK CTRL SINGAPORE,1.35118204905855,103.747209859564,650124,13.788129856903549,0.10837577213919641,0.23090408426242237
291B BT BATOK ST 24 SINGAPORE,1.34306435513309,103.75567762679,651291,12.510084250973422,1.3288460124431523,1.091633603368926
288D BT BATOK ST 25 SINGAPORE,1.34580304817683,103.759260051639,653288,12.34044409685245,1.4542334979322413,1.2361725427131642
113 BT BATOK WEST AVE 6 SINGAPORE,1.34883637963314,103.745173404083,650113,13.840959077136477,0.45293680319877005,0.4713187950806213
186 BT BATOK WEST AVE 6 SINGAPORE,1.34658076680317,103.744085374214,650186,13.81605730241202,0.7267502739345104,0.7012510998394469
386 BT BATOK WEST AVE 5 SINGAPORE,1.36393942184816,103.752556035691,650386,14.140046752133717,1.43148501128259,1.299010040451844
337 BT BATOK ST 34 SINGAPORE,1.36348296381773,103.749393361059,650337,14.383637029100639,1.2900074486325876,1.4578005821985096
165 BT BATOK WEST AVE 8 SINGAPORE,1.34731985631578,103.741974986591,650165,14.060152401245531,0.8255479055269866,0.8642856913690459
290D BT BATOK EAST AVE 3 SINGAPORE,1.34441149917173,103.757461511579,651290,12.422371926224834,1.3710871645860396,1.1396571684213888
131 BT BATOK WEST AVE 6 SINGAPORE,1.35073333041497,103.746261338468,650131,13.849973103980615,0.2164641577191489,0.3206921914980395
291D BT BATOK ST 24 SINGAPORE,1.34351790618134,103.755391787516,653291,12.563662075589036,1.2700747439101474,1.032917913570468
291A BT BATOK ST 24 SINGAPORE,1.34366766259088,103.75605170306,650291,12.510249511446927,1.3084861804957568,1.072105882558656
384 BT BATOK WEST AVE 5 SINGAPORE,1.36293263679642,103.752194207305,650384,14.101276256589772,1.3126247915104563,1.3319046317341419
207 BT BATOK ST 21 SINGAPORE,1.34624866176031,103.749382188265,650207,13.291694453545732,0.6650644591630669,0.45977162280417516
193 BT BATOK WEST AVE 6 SINGAPORE,1.34600894344315,103.744423616373,650193,13.751559876090727,0.7613813343097584,0.7132654402977523
